epoch,accuracy,loss,sparse_categorical_crossentropy,val_accuracy,val_loss,val_sparse_categorical_crossentropy
18,0.7508749961853027,0.5525013208389282,0.5187497138977051,0.7264999747276306,0.5781348347663879,0.5445420742034912
19,0.7506250143051147,0.5516732335090637,0.5184885859489441,0.7275000214576721,0.5774750709533691,0.5444220304489136
20,0.7506250143051147,0.5509160757064819,0.5182443857192993,0.7264999747276306,0.5773072838783264,0.5447421669960022
21,0.7505000233650208,0.5500779747962952,0.5178807973861694,0.7264999747276306,0.576718807220459,0.5445995330810547
22,0.7505000233650208,0.5493446588516235,0.5175620913505554,0.7250000238418579,0.5766021609306335,0.5448606610298157
23,0.749625027179718,0.5488004088401794,0.5174192190170288,0.7269999980926514,0.576676070690155,0.5453981757164001
24,0.749625027179718,0.5480080842971802,0.5170283913612366,0.7269999980926514,0.5768712759017944,0.5458891987800598
25,0.750124990940094,0.547288179397583,0.5165899395942688,0.7260000109672546,0.5768909454345703,0.5461728572845459
26,0.750124990940094,0.5466451644897461,0.5162010788917542,0.7260000109672546,0.575920045375824,0.5454179048538208
27,0.7512500286102295,0.5459456443786621,0.5156592726707458,0.7260000109672546,0.5753887295722961,0.5449941158294678
28,0.7507500052452087,0.5451096892356873,0.5149168372154236,0.7285000085830688,0.5752767324447632,0.5448642373085022
29,0.7512500286102295,0.5441862940788269,0.5139118432998657,0.7289999723434448,0.5754801630973816,0.5448694825172424
30,0.7527499794960022,0.543497622013092,0.5130389928817749,0.7315000295639038,0.5738363862037659,0.5430898070335388
31,0.7546250224113464,0.543002188205719,0.5124143958091736,0.7310000061988831,0.5736024379730225,0.5427551865577698
32,0.7544999718666077,0.5421805381774902,0.5114717483520508,0.7310000061988831,0.5723854303359985,0.5413221716880798
33,0.7544999718666077,0.5415861010551453,0.5106863379478455,0.7360000014305115,0.5700763463973999,0.5389227271080017
34,0.7540000081062317,0.5407402515411377,0.5097590684890747,0.7369999885559082,0.5689380168914795,0.5377117991447449
35,0.7543749809265137,0.5401291847229004,0.5091115236282349,0.7394999861717224,0.5685005784034729,0.5373181700706482
36,0.7555000185966492,0.5394107699394226,0.5083667635917664,0.7400000095367432,0.5679203867912292,0.5366307497024536
37,0.7559999823570251,0.5392034649848938,0.5081080198287964,0.7400000095367432,0.5668820738792419,0.5355995297431946
38,0.7580000162124634,0.5385363698005676,0.5074396729469299,0.7404999732971191,0.5661793351173401,0.5349031090736389
39,0.7592499852180481,0.5379080176353455,0.506781816482544,0.7365000247955322,0.565201997756958,0.5338550209999084
40,0.7590000033378601,0.5373324155807495,0.5061649084091187,0.7404999732971191,0.5651812553405762,0.5338240265846252
41,0.7574999928474426,0.5370484590530396,0.5058561563491821,0.737500011920929,0.5645633935928345,0.5332072377204895
42,0.7555000185966492,0.5365809202194214,0.50537109375,0.7390000224113464,0.563997209072113,0.5326037406921387
43,0.7577499747276306,0.5358908176422119,0.504657506942749,0.737500011920929,0.563892126083374,0.5324633717536926
44,0.7583749890327454,0.5353208184242249,0.5040097236633301,0.7384999990463257,0.5634121894836426,0.5318676233291626
45,0.7587500214576721,0.5348182320594788,0.5034089088439941,0.7400000095367432,0.5635700821876526,0.5319620966911316
46,0.7588750123977661,0.5342636108398438,0.5027653574943542,0.7384999990463257,0.5635541677474976,0.5318388342857361
47,0.7596250176429749,0.5335424542427063,0.5019463896751404,0.7390000224113464,0.5640538334846497,0.5322666168212891
48,0.7602499723434448,0.5329497456550598,0.5012761950492859,0.7400000095367432,0.5639010667800903,0.5320310592651367
49,0.7606250047683716,0.5322564244270325,0.5004847645759583,0.7390000224113464,0.5640994906425476,0.532130777835846
50,0.7613750100135803,0.531670331954956,0.499785453081131,0.7404999732971191,0.5640782117843628,0.5319907069206238
51,0.7617499828338623,0.5310725569725037,0.4990849494934082,0.7400000095367432,0.5640642046928406,0.5318977236747742
52,0.7631250023841858,0.5304511189460754,0.4983654320240021,0.7400000095367432,0.5639029741287231,0.5316247940063477
53,0.7634999752044678,0.5299382209777832,0.4977506995201111,0.7415000200271606,0.5642855763435364,0.531889021396637
54,0.7648749947547913,0.5292299389839172,0.49687954783439636,0.7390000224113464,0.5643600225448608,0.5318098664283752
55,0.765500009059906,0.5287550091743469,0.4962225556373596,0.7415000200271606,0.5641031861305237,0.531393826007843
56,0.7664999961853027,0.5282843112945557,0.4955886900424957,0.7404999732971191,0.563483476638794,0.5305776000022888
57,0.7677500247955322,0.5274044871330261,0.49451565742492676,0.7419999837875366,0.5634759664535522,0.5303771495819092
58,0.768625020980835,0.5265287756919861,0.49344170093536377,0.7425000071525574,0.5633684396743774,0.5300561785697937
59,0.768750011920929,0.5256730318069458,0.4923655688762665,0.7419999837875366,0.5625993013381958,0.5290968418121338
60,0.7692499756813049,0.524789571762085,0.49132290482521057,0.7429999709129333,0.5629023313522339,0.5292592644691467
61,0.7710000276565552,0.5240190625190735,0.4903668463230133,0.7429999709129333,0.5628437995910645,0.5290324091911316
62,0.7707499861717224,0.5230541229248047,0.48920056223869324,0.7434999942779541,0.5625774264335632,0.5285882353782654
63,0.7702500224113464,0.5224180817604065,0.48838871717453003,0.746999979019165,0.5617865324020386,0.5276301503181458
64,0.7711250185966492,0.5217289328575134,0.487569123506546,0.7465000152587891,0.5619900226593018,0.5277134776115417
65,0.7716249823570251,0.5211522579193115,0.48686307668685913,0.7475000023841858,0.5615848302841187,0.5272128582000732
66,0.7720000147819519,0.5206320881843567,0.48625606298446655,0.746999979019165,0.560865044593811,0.5264001488685608
67,0.7713750004768372,0.5198643207550049,0.4854341745376587,0.7480000257492065,0.561108410358429,0.5266320705413818
68,0.7720000147819519,0.5191769599914551,0.48469996452331543,0.7484999895095825,0.5606217384338379,0.5261016488075256
69,0.7731249928474426,0.5185638666152954,0.48403167724609375,0.75,0.560478687286377,0.5258979201316833
70,0.7732499837875366,0.5181198716163635,0.483553022146225,0.7480000257492065,0.5594704747200012,0.5248783230781555
71,0.7731249928474426,0.5176576972007751,0.4830804765224457,0.7490000128746033,0.5597573518753052,0.5251569747924805
72,0.7737500071525574,0.5172020196914673,0.48261260986328125,0.7494999766349792,0.558830201625824,0.5242226123809814
73,0.7735000252723694,0.5167086124420166,0.48212262988090515,0.753000020980835,0.5582450032234192,0.5236316323280334
74,0.7739999890327454,0.5162459015846252,0.4816628098487854,0.7515000104904175,0.557870626449585,0.5232605338096619
75,0.7741249799728394,0.515623927116394,0.4810619056224823,0.75,0.5569230318069458,0.5223488807678223
76,0.7739999890327454,0.5151749849319458,0.48063352704048157,0.7505000233650208,0.5567151308059692,0.5221413969993591
77,0.7741249799728394,0.5148383975028992,0.48030519485473633,0.7494999766349792,0.5562998652458191,0.5217432379722595
78,0.7751250267028809,0.5143868327140808,0.4798612594604492,0.75,0.5563234686851501,0.5217536687850952
79,0.7754999995231628,0.5138957500457764,0.47936952114105225,0.7509999871253967,0.5562151074409485,0.5216823816299438
80,0.7760000228881836,0.5135282278060913,0.4790199398994446,0.7519999742507935,0.5558064579963684,0.5212773084640503
81,0.7760000228881836,0.5131974220275879,0.4787036180496216,0.7524999976158142,0.5548946857452393,0.5203877687454224
82,0.7760000228881836,0.5128756165504456,0.4784112274646759,0.7524999976158142,0.5546784996986389,0.5202075242996216
83,0.7753750085830688,0.512473464012146,0.4780336916446686,0.7534999847412109,0.5541431903839111,0.5196850299835205
84,0.7746250033378601,0.5121053457260132,0.47766461968421936,0.7544999718666077,0.5542590618133545,0.5197951197624207
85,0.7751250267028809,0.5117608904838562,0.47732681035995483,0.7544999718666077,0.5540423393249512,0.5195878744125366
86,0.7757499814033508,0.5112277865409851,0.47679704427719116,0.7540000081062317,0.5538586378097534,0.5193753838539124
87,0.7762500047683716,0.5107582211494446,0.47633448243141174,0.7559999823570251,0.5538158416748047,0.5193638801574707
88,0.7770000100135803,0.510437548160553,0.4760071635246277,0.7540000081062317,0.5536185503005981,0.51915442943573
89,0.7763749957084656,0.5099488496780396,0.47552239894866943,0.7534999847412109,0.5530974864959717,0.5186305642127991
90,0.7766249775886536,0.5096017718315125,0.47516828775405884,0.7549999952316284,0.5530723929405212,0.5185933709144592
91,0.7771250009536743,0.5093080997467041,0.47486984729766846,0.7549999952316284,0.5531962513923645,0.518713116645813
92,0.7776250243186951,0.5089633464813232,0.4745268225669861,0.7534999847412109,0.5530251860618591,0.5185486078262329
93,0.7776250243186951,0.508717954158783,0.47427740693092346,0.7540000081062317,0.553510844707489,0.5190314650535583
94,0.7777500152587891,0.5084242820739746,0.4739757776260376,0.7534999847412109,0.5533221364021301,0.5188406705856323
95,0.7774999737739563,0.5081398487091064,0.4736967980861664,0.7540000081062317,0.5532767176628113,0.5188045501708984
96,0.7772499918937683,0.5078073740005493,0.47336938977241516,0.7549999952316284,0.5525485873222351,0.5180537104606628
97,0.7774999737739563,0.5075329542160034,0.47308748960494995,0.753000020980835,0.5533403158187866,0.5188517570495605
98,0.777999997138977,0.5072687268257141,0.47282350063323975,0.7540000081062317,0.5529997944831848,0.5185015201568604
99,0.777999997138977,0.5069877505302429,0.47254785895347595,0.7544999718666077,0.5531548261642456,0.518663763999939
100,0.7789999842643738,0.506676197052002,0.4722377359867096,0.7544999718666077,0.5528503656387329,0.5183498859405518
101,0.778249979019165,0.5064301490783691,0.4719969928264618,0.7540000081062317,0.5527644157409668,0.5182707905769348
102,0.7787500023841858,0.5061578154563904,0.47173193097114563,0.7544999718666077,0.5527600049972534,0.5182766318321228
103,0.7792500257492065,0.505820095539093,0.47140660881996155,0.7549999952316284,0.5526250004768372,0.5181534886360168
104,0.7787500023841858,0.505512535572052,0.47111302614212036,0.7549999952316284,0.5526768565177917,0.5182268619537354
105,0.7788749933242798,0.5052176713943481,0.47083672881126404,0.7555000185966492,0.552531361579895,0.5180884003639221
106,0.7788749933242798,0.5049854516983032,0.47061386704444885,0.7559999823570251,0.5525481104850769,0.5181114077568054
107,0.7792500257492065,0.5047236084938049,0.47036218643188477,0.7559999823570251,0.5525169968605042,0.5180975794792175
108,0.7801250219345093,0.5045108795166016,0.4701630771160126,0.7565000057220459,0.5526646971702576,0.5182522535324097
109,0.7795000076293945,0.5042808651924133,0.46994003653526306,0.7565000057220459,0.5524793267250061,0.5180876851081848
110,0.7798749804496765,0.5040674209594727,0.4697374701499939,0.7555000185966492,0.5525723099708557,0.5181936621665955
111,0.7802500128746033,0.5038129091262817,0.46949633955955505,0.7559999823570251,0.5522792339324951,0.5178956389427185
112,0.7804999947547913,0.5036152005195618,0.4693011939525604,0.7570000290870667,0.5521275401115417,0.5177526473999023
113,0.7795000076293945,0.5032939314842224,0.4689900577068329,0.7565000057220459,0.5521228313446045,0.5177636742591858
114,0.7804999947547913,0.5030728578567505,0.4687807857990265,0.7570000290870667,0.5521848797798157,0.5178341865539551
115,0.7804999947547913,0.5027545690536499,0.46847066283226013,0.7574999928474426,0.5519899725914001,0.5176541805267334
116,0.781374990940094,0.5025673508644104,0.46830275654792786,0.7574999928474426,0.5517710447311401,0.5174503326416016
117,0.781000018119812,0.5023001432418823,0.4680560231208801,0.7590000033378601,0.5518653392791748,0.5175594687461853
118,0.7801250219345093,0.5022031664848328,0.46796488761901855,0.7580000162124634,0.5517330765724182,0.5174400210380554
119,0.7803750038146973,0.5018900036811829,0.4676632881164551,0.7580000162124634,0.5518185496330261,0.5175355076789856
120,0.781000018119812,0.5016323924064636,0.4674217998981476,0.7570000290870667,0.5520008206367493,0.5177462697029114
121,0.781499981880188,0.5014595985412598,0.4672597646713257,0.7580000162124634,0.5520006418228149,0.5177648663520813
122,0.781499981880188,0.5012557506561279,0.4670754373073578,0.7595000267028809,0.5518600344657898,0.517641544342041
123,0.78125,0.5009105801582336,0.4667540192604065,0.7584999799728394,0.5516965985298157,0.5175023674964905
124,0.7817500233650208,0.5006207823753357,0.46647894382476807,0.7574999928474426,0.5514479875564575,0.5172577500343323
125,0.7820000052452087,0.5003546476364136,0.4662231206893921,0.7574999928474426,0.5516378283500671,0.517463207244873
126,0.7825000286102295,0.5002909898757935,0.4661703407764435,0.7574999928474426,0.551567554473877,0.5174091458320618
127,0.7825000286102295,0.500106692314148,0.46600431203842163,0.7580000162124634,0.5514219403266907,0.5172829031944275
128,0.7823749780654907,0.4997793436050415,0.46568867564201355,0.7574999928474426,0.551548421382904,0.517425537109375
129,0.7823749780654907,0.49951961636543274,0.4654477536678314,0.7580000162124634,0.5512593388557434,0.5171518921852112
130,0.7821249961853027,0.499360591173172,0.4653092920780182,0.7580000162124634,0.5517768263816833,0.5177109837532043
131,0.7827500104904175,0.4992165267467499,0.46518757939338684,0.7580000162124634,0.5513885617256165,0.5173441767692566
132,0.7835000157356262,0.49891650676727295,0.46491676568984985,0.7580000162124634,0.5513486862182617,0.5173336267471313
133,0.7829999923706055,0.4988425672054291,0.464860737323761,0.7570000290870667,0.5509920716285706,0.5169917941093445
134,0.7833750247955322,0.4985533356666565,0.46458929777145386,0.7580000162124634,0.5509409308433533,0.5169500708580017
135,0.7823749780654907,0.4984000623226166,0.4644494950771332,0.7590000033378601,0.5510145425796509,0.5170413255691528
136,0.7827500104904175,0.4982551634311676,0.46432265639305115,0.7584999799728394,0.5508677363395691,0.5169179439544678
137,0.7820000052452087,0.49814602732658386,0.4642391800880432,0.7574999928474426,0.5508235692977905,0.5168956518173218
138,0.7827500104904175,0.4980013072490692,0.46412116289138794,0.7570000290870667,0.5506319403648376,0.5167317986488342
139,0.7828750014305115,0.49782076478004456,0.46396857500076294,0.7570000290870667,0.5505145788192749,0.516640305519104
140,0.7832499742507935,0.4975402355194092,0.463716596364975,0.7565000057220459,0.5506017208099365,0.5167521238327026
141,0.7823749780654907,0.49745190143585205,0.46365612745285034,0.7544999718666077,0.5506142377853394,0.5167929530143738
142,0.7826250195503235,0.4972110092639923,0.4634418189525604,0.7565000057220459,0.550740122795105,0.5169429183006287
143,0.7825000286102295,0.49699389934539795,0.4632478952407837,0.7565000057220459,0.550789475440979,0.5170162916183472
144,0.7822499871253967,0.49678274989128113,0.4630579352378845,0.7574999928474426,0.5507093667984009,0.5169528126716614
145,0.7828750014305115,0.4966672360897064,0.4629642069339752,0.7565000057220459,0.5506936311721802,0.5169525742530823
146,0.7836250066757202,0.4965870976448059,0.4629047214984894,0.7570000290870667,0.5508528351783752,0.5171433687210083
147,0.7831249833106995,0.4963373839855194,0.46268466114997864,0.7549999952316284,0.5510777831077576,0.5173951983451843
148,0.7839999794960022,0.49618956446647644,0.4625605046749115,0.7549999952316284,0.5511119365692139,0.5174565315246582
149,0.7835000157356262,0.49604499340057373,0.46243804693222046,0.7565000057220459,0.5509718060493469,0.5173494815826416
150,0.7837499976158142,0.49588197469711304,0.46230554580688477,0.7559999823570251,0.5509705543518066,0.5173690319061279
151,0.7837499976158142,0.495798796415329,0.46224263310432434,0.7559999823570251,0.5510282516479492,0.5174520015716553
152,0.7841249704360962,0.4956343173980713,0.4621056020259857,0.7559999823570251,0.5510255098342896,0.5174808502197266
153,0.784500002861023,0.49548062682151794,0.4619784951210022,0.7559999823570251,0.5509658455848694,0.5174418091773987
154,0.7835000157356262,0.49539193511009216,0.4619147777557373,0.7555000185966492,0.5509521961212158,0.5174501538276672
155,0.7839999794960022,0.49523791670799255,0.4617795944213867,0.7559999823570251,0.5509012937545776,0.5174180865287781
156,0.7839999794960022,0.49510377645492554,0.46166855096817017,0.7570000290870667,0.5508242845535278,0.5173649191856384
157,0.7839999794960022,0.4949265718460083,0.46151643991470337,0.7555000185966492,0.5509905815124512,0.517556369304657
158,0.7838749885559082,0.49474281072616577,0.4613526165485382,0.7549999952316284,0.5509684681892395,0.5175544023513794
159,0.7833750247955322,0.49467143416404724,0.4613012373447418,0.7555000185966492,0.5508083701133728,0.5174073576927185
160,0.7837499976158142,0.49457043409347534,0.46122339367866516,0.7565000057220459,0.5509152412414551,0.5175448656082153
161,0.784250020980835,0.4944574534893036,0.4611361026763916,0.7559999823570251,0.5507311820983887,0.5173836946487427
162,0.7846249938011169,0.49427998065948486,0.4609880745410919,0.7565000057220459,0.5508497357368469,0.517534077167511
163,0.7850000262260437,0.4941613972187042,0.46090230345726013,0.7570000290870667,0.5506934523582458,0.5174124240875244
164,0.7847499847412109,0.494058221578598,0.4608287215232849,0.7570000290870667,0.5506153106689453,0.5173667669296265
165,0.7850000262260437,0.4939097762107849,0.4607093036174774,0.7570000290870667,0.5507296919822693,0.5175103545188904
166,0.7848749756813049,0.4937717914581299,0.4606013298034668,0.7565000057220459,0.550509512424469,0.5173218846321106
167,0.7852500081062317,0.49362900853157043,0.4604892134666443,0.7559999823570251,0.5505391359329224,0.5173778533935547
168,0.7847499847412109,0.4934837520122528,0.46037203073501587,0.7580000162124634,0.550475537776947,0.5173478126525879
169,0.7850000262260437,0.4933983087539673,0.4603171944618225,0.7584999799728394,0.5503786206245422,0.5172827243804932
170,0.7852500081062317,0.4931589663028717,0.46010851860046387,0.7580000162124634,0.5502561330795288,0.5171847939491272
171,0.7853749990463257,0.49304598569869995,0.46002253890037537,0.7590000033378601,0.5503979325294495,0.5173546075820923
172,0.7852500081062317,0.4929625988006592,0.4599638879299164,0.7584999799728394,0.5503639578819275,0.5173486471176147
173,0.7851250171661377,0.492834210395813,0.45986345410346985,0.7599999904632568,0.5504804253578186,0.5174937844276428
174,0.784500002861023,0.49275481700897217,0.4598095417022705,0.7595000267028809,0.5504602193832397,0.5175009369850159
175,0.7846249938011169,0.49269670248031616,0.45977646112442017,0.7599999904632568,0.5505033135414124,0.5175684690475464
176,0.7846249938011169,0.49261897802352905,0.4597248136997223,0.7595000267028809,0.5503908395767212,0.5174816250801086
177,0.7848749756813049,0.4925202429294586,0.45965462923049927,0.7599999904632568,0.5504134893417358,0.5175365209579468
178,0.784375011920929,0.492374062538147,0.45953598618507385,0.7590000033378601,0.550499677658081,0.5176466703414917
179,0.7846249938011169,0.4922694265842438,0.4594573378562927,0.7595000267028809,0.5503212809562683,0.5174867510795593
180,0.7856249809265137,0.4922073483467102,0.45942068099975586,0.7599999904632568,0.5502254962921143,0.5174287557601929
181,0.7851250171661377,0.49202272295951843,0.45926305651664734,0.7584999799728394,0.5504537224769592,0.5176792740821838
182,0.7856249809265137,0.49192139506340027,0.45918357372283936,0.7590000033378601,0.5503325462341309,0.5175797343254089
183,0.7851250171661377,0.4918263554573059,0.45911478996276855,0.7584999799728394,0.5502711534500122,0.5175429582595825
184,0.7857499718666077,0.49171677231788635,0.4590280055999756,0.7584999799728394,0.5502796769142151,0.5175740718841553
185,0.7853749990463257,0.49166640639305115,0.45900237560272217,0.7595000267028809,0.5502363443374634,0.5175601840019226
186,0.7853749990463257,0.4915599226951599,0.4589226543903351,0.7590000033378601,0.5501095056533813,0.5174605846405029
187,0.7860000133514404,0.49149543046951294,0.45889046788215637,0.7599999904632568,0.550049364566803,0.5174291133880615
188,0.7854999899864197,0.4913337826728821,0.45875588059425354,0.7595000267028809,0.5499098300933838,0.517316460609436
189,0.7853749990463257,0.4912521243095398,0.4586959779262543,0.7584999799728394,0.5499560832977295,0.5173817873001099
190,0.7856249809265137,0.4911682605743408,0.45863643288612366,0.7590000033378601,0.5498566031455994,0.517311155796051
191,0.7856249809265137,0.49110183119773865,0.4585970342159271,0.7580000162124634,0.5498989820480347,0.5173812508583069
192,0.7854999899864197,0.49098631739616394,0.4585079848766327,0.7599999904632568,0.5496988892555237,0.5172061324119568
193,0.7861250042915344,0.49084463715553284,0.4583929777145386,0.7584999799728394,0.5499139428138733,0.5174462795257568
194,0.7854999899864197,0.49075305461883545,0.45832690596580505,0.7590000033378601,0.5496805310249329,0.5172404050827026
195,0.7856249809265137,0.49062013626098633,0.4582211375236511,0.7590000033378601,0.5497483015060425,0.5173262357711792
196,0.7860000133514404,0.4905525743961334,0.45817381143569946,0.7590000033378601,0.5496648550033569,0.5172703266143799
197,0.7856249809265137,0.4904941916465759,0.4581454396247864,0.7590000033378601,0.5497832894325256,0.5174162983894348
198,0.7863749861717224,0.4902539849281311,0.4579354226589203,0.7580000162124634,0.549881637096405,0.5175544023513794
199,0.7862499952316284,0.49013015627861023,0.45784249901771545,0.7580000162124634,0.5497514605522156,0.5174605846405029
